engine_size,horsepower,weight,age,fuel_efficiency,price
2.046534091,262.6711616,2429.0072,11,24.90125289,47866.99008
4.005902801,277.1043071,2492.619556,13,34.8933613,66827.10594
3.806233797,252.5081641,1614.040327,12,20.88155699,59182.51743
1.594835974,189.2645354,2773.39091,1,33.01728502,44941.17494
2.276902567,269.5065979,1558.407693,2,18.625421,61155.25596
2.308761788,306.6655906,1994.694097,9,11.36831767,64301.13762
3.851624603,361.9968748,3565.090605,8,15.10605266,80052.32082
1.568986882,290.8874062,1621.227428,19,20.46737858,50913.80472
1.864380037,328.3364611,1213.474856,7,15.49087321,64160.30652
4.299706299,148.0214905,1207.022778,9,10.00567596,44363.63463
2.124906317,238.4672423,3822.353562,18,32.87503844,57381.11163
3.784611377,102.7994859,2520.761314,2,31.09698528,54462.67825
2.333639734,174.0036594,2228.236215,4,28.55730579,44265.23225
1.848044875,317.9385145,3432.635743,2,14.19536489,61560.51063
2.351102668,397.5429854,3507.477784,15,13.00908941,81109.04105
4.027934261,129.7534299,1996.573099,16,11.69011874,44980.63472
4.494937638,220.4482948,3080.854172,14,28.10072972,69509.35169
4.405769526,340.0212906,3313.368448,2,33.22019902,88088.7668
2.890142354,161.2106904,2963.952061,11,20.76339552,53639.60649
3.838297978,266.5254848,1454.785224,8,12.9785168,69783.96711
2.217445034,319.9213888,3627.649251,11,22.80982052,68236.09637
2.526017056,284.7956351,2617.283658,14,18.72079769,63300.61362
4.637175365,156.4074204,1847.417279,1,19.37062311,57089.38001
1.545506732,206.6153706,2275.684556,17,25.5332656,39956.44706
1.799279858,335.1375353,1112.713271,19,27.96795283,66827.95073
2.227601893,266.2679542,1383.600404,11,12.76508997,55695.20861
1.592862714,101.5688841,3296.640252,3,10.88975577,22434.59577
2.135024023,328.297228,1000.034904,15,34.85825757,76226.93298
3.540645463,110.5934065,2249.697485,15,15.81820872,45377.46979
2.974985927,323.7201348,2567.530543,0,11.34576312,72353.71206
4.624350989,160.744168,1163.90326,1,14.74688323,57996.73452
4.361052466,387.422044,3919.234489,2,10.97394616,92012.68929
2.696360731,210.3822254,1678.375994,19,19.79527237,51614.18909
2.407982017,198.0794849,1912.596159,16,30.06004461,37997.32133
2.828923429,144.6664151,1911.827537,19,18.53111124,50452.76257
3.566032299,191.6812646,1691.249986,0,21.10458517,54324.16127
2.438222743,362.9952285,1004.421466,19,26.88966934,71386.13348
3.684521177,398.9003013,3188.034382,5,22.72235175,89483.10508
2.932940783,210.4928592,3900.536499,14,31.53614215,64976.10117
3.432165133,234.5831893,1672.88045,13,31.65089188,61536.76958
3.026442852,316.6212815,2989.141575,19,10.24776739,73568.21045
2.530630158,365.8587341,3225.688981,14,29.45115766,76962.22791
4.819586574,277.9133003,3545.276137,13,21.51834001,71727.39998
4.17262028,217.4577095,2267.887591,4,34.72101353,68698.31594
1.990396115,223.7865523,1908.792717,5,22.0808019,50206.13096
4.539637916,308.6854439,1975.885402,16,34.67239863,75189.58638
3.206009194,100.9654791,3137.863999,10,28.86423403,42775.91967
4.630932794,285.8768012,3450.3384,15,16.21512212,74841.6556
4.299493396,206.6479031,1544.841903,11,23.45987448,65576.69104
2.988247266,338.2591994,2112.823024,14,34.80339099,75806.61747
1.578642579,127.8971919,3705.82059,3,31.43826519,33108.37952
2.440370758,276.4606801,3420.080559,17,12.43417234,60464.21786
3.395719751,244.291867,3954.575208,2,27.65929992,63014.60193
3.717173769,292.6976578,3262.744779,7,18.63948965,56706.95932
2.402606899,119.4560783,2179.585603,2,10.17455655,37250.75321
1.987746259,273.9951362,2771.913502,7,20.08702423,54714.91316
4.422255829,268.4453764,2983.042763,17,15.86886054,71803.63044
4.945407632,268.1980283,1235.367449,9,30.47173176,88483.3362
3.339915638,281.0463,2633.490877,19,18.43326522,74188.40415
2.1008775,302.9403812,3127.962485,16,30.68809235,61284.79603
2.453075643,341.4966999,1501.963912,7,10.01494847,64466.84111
1.564367368,180.946216,3341.895152,10,17.69547875,42223.39517
4.700045823,347.5148231,2751.318342,4,16.02913036,85732.506
1.91212879,249.4767047,3856.665357,12,15.83918403,53104.45972
3.517807664,123.1174837,1127.266895,4,11.70466549,41154.35888
2.459193272,117.5652788,1795.978413,12,14.67810676,35797.42384
3.439623009,200.2714956,2804.661638,5,23.88873925,53896.89482
3.779971359,335.4690931,1889.679737,4,17.28402682,85336.17188
4.404096313,312.3042804,3143.272492,8,20.43486956,77040.05621
2.222474451,336.5844894,3277.015848,15,19.42167201,69390.24482
1.5384854,255.1807169,1307.547892,1,31.89762312,49063.70313
1.979099705,232.0596994,2541.563393,0,32.63247498,59603.3298
4.650065246,144.235758,2526.671667,7,22.32392429,52224.01927
4.558615271,198.4578261,2107.842311,18,18.25389876,61657.21306
3.590945858,230.2058099,3798.774588,10,12.6700176,65077.25579
3.601809012,126.5801289,3482.51896,11,33.83507198,47363.28611
3.827628361,166.1835858,3091.628146,11,11.50567362,46194.5622
2.113799475,279.4675882,3142.979907,6,17.44125694,61517.64446
4.700441811,320.6989343,2385.148431,12,17.45165503,77170.38651
2.965696837,399.5042534,3762.983563,7,18.01003215,80918.89102
2.840984849,379.9339994,3083.786282,8,14.10717108,79242.49862
3.316211968,292.7695599,3186.943185,6,29.57903577,78685.49373
1.664380884,226.374416,3585.072711,14,13.06244655,44869.09921
2.081991791,290.8532094,1822.214768,1,25.87266648,63555.18774
4.083117657,335.6954854,3421.212712,19,13.09615067,80227.18356
1.789795338,135.5008573,1585.721809,11,11.76339094,32475.37799
3.611032383,222.9714669,2036.025857,0,32.73573759,68854.95041
2.358721884,351.9406857,2006.831363,7,14.75321916,75946.83388
2.862534649,215.1498856,3935.576405,4,30.53125386,56364.90568
2.510428079,271.5616814,3569.611671,14,23.61577178,43169.27228
2.744854508,276.3308083,3103.509585,0,11.94641299,59583.95184
4.016660668,155.3428759,3181.170285,0,33.88620479,64874.94114
2.539926005,208.6706325,2686.218383,9,16.17402917,49983.30251
3.482416241,200.3533866,3841.272001,9,31.49113363,57100.75145
3.166176408,107.8590126,2488.776259,14,14.22025014,43317.81698
3.822849079,107.2575292,2141.55313,16,31.34857205,44239.97338
4.778904088,349.5091131,1489.106011,5,10.33072032,76279.99482
4.06400234,181.921243,3358.616957,2,22.79451141,52840.3182
2.252291325,255.4236299,3203.331796,12,29.23606449,59060.70312
1.609140973,189.6176721,2153.065116,15,33.36988794,41976.77352
2.417924155,382.2037735,1075.580242,7,32.73005341,86190.44424
3.582772757,177.7890277,3516.991983,14,30.49062174,50682.94278
1.679990347,228.8970438,1034.25395,16,32.20478374,46394.79273
3.237281865,361.8190751,3111.099339,16,14.98049215,71329.63726
3.588949971,352.58007,3910.771329,12,17.10460739,76009.76516
2.669853618,155.8304254,2312.983984,16,17.22421312,31711.45904
4.198192713,340.7929929,1704.920215,5,19.42634828,81304.12831
1.873093886,237.456066,3114.61303,16,19.83301676,48260.24874
1.762982236,244.8906616,3451.384426,15,23.61388312,49305.87419
4.048660647,140.0439917,2639.290948,13,13.99699408,59522.24661
3.234219607,124.1804541,3901.105826,12,27.28116659,53070.48274
3.909408387,318.3817921,1155.006165,5,14.18916348,72937.4641
3.021895685,248.9383457,2514.386795,2,17.75771205,51728.75795
2.362407116,231.0552108,3155.361842,13,22.58362827,51946.92769
4.366858112,318.8524686,3587.921413,13,29.91101404,83078.21485
4.297955576,329.6538697,1537.766836,14,28.48673083,77036.24866
3.931437648,147.6724503,3400.010445,7,26.13835891,49423.72678
2.45250798,283.0675448,2658.121227,14,13.89433151,66650.95298
3.565807334,140.6062247,2189.661046,12,23.67613364,46336.98612
2.763408639,325.4125258,1395.145086,16,12.18616254,69383.2518
1.820537257,297.0865469,3595.887277,2,19.43407942,56661.20768
4.710597514,386.9843863,1471.819625,5,20.33791326,93599.08483
1.978865208,120.6874049,1929.363578,4,10.99528599,31658.40534
4.825830738,117.1164163,1870.136596,16,16.84970249,46915.37924
3.061020205,184.6561224,3614.242103,1,33.89123668,62103.15761
